## ----------------------------------------------------------------------
## ----------------------------------------------------------------------------
## Datos originales obtenidos de-----------------------------------------------
## https://archive.ics.uci.edu/ml/datasets/Individual+household+electric+power+consumption#
## donde se puede obtener más información sobre las variables.-----------------
## ----------------------------------------------------------------------------
## El resumen  es  "Measurements of electric power consumption in one household 
## with a one-minute sampling rate over a period of almost 4 years. Different 
## electrical quantities and some sub-metering values are available."--------- 
## -----------------------------------------------------------------------------
## Se ha agregado los datos por hora, usando promedios de las variables eléctricas.
##  Mathieu Kessler mathieu.kessler@upct.es, febrero 2015.---------------------
## -----------------------------------------------------------------------------
"date_hour";"global_active_power";"global_reactive_power";"voltage";"vlobal_intensity";"sub_metering_1";"sub_metering_2";"sub_metering_3"
2006-12-18 08:00:00;2.08213333333333;0.0737333333333333;237.880333333333;8.72666666666667;12.4666666666667;0.0333333333333333;17.35
2006-12-18 09:00:00;1.62933333333333;0.0851666666666667;237.404666666667;6.81666666666667;5.16666666666667;0.483333333333333;17.2666666666667
2006-12-18 10:00:00;1.30963333333333;0.0528333333333333;239.0805;5.42666666666667;0;0;17.5
2006-12-18 11:00:00;1.56193333333333;0.127333333333333;239.771;6.47;0;0.516666666666667;17.6
2006-12-18 12:00:00;1.75606666666667;0.0873;242.58;7.24666666666667;0;0;18.0166666666667
2006-12-18 13:00:00;1.68206666666667;0.1265;241.954166666667;6.94;0;0.533333333333333;17.3666666666667
2006-12-18 14:00:00;1.73303333333333;0.0493;242.1965;7.09666666666667;0;0;17.3833333333333
2006-12-18 15:00:00;1.7843;0.104066666666667;242.4235;7.31;0;0.516666666666667;17.9833333333333
2006-12-18 16:00:00;1.9493;0.204433333333333;242.380666666667;8.09666666666667;0;0;17.9833333333333
2006-12-18 17:00:00;2.1549;0.0978;238.729166666667;8.99333333333333;0;0.333333333333333;17.45
2006-12-18 18:00:00;2.40253333333333;0.0791;236.6685;10.0833333333333;0;0.25;16.9166666666667
2006-12-18 19:00:00;2.6145;0.200766666666667;235.329166666667;11.19;0;9.1;0
2006-12-18 20:00:00;3.05056666666667;0.120366666666667;234.524333333333;13.0466666666667;0;0.5;13.25
2006-12-18 21:00:00;2.16973333333333;0.0717333333333333;237.590833333333;9.24;0;0;3.71666666666667
2006-12-18 22:00:00;1.7388;0.107966666666667;240.2115;7.25;0;8.85;0
2006-12-18 23:00:00;1.54726666666667;0.1325;242.659333333333;6.6;0;20.3166666666667;0
2006-12-19 00:00:00;0.837133333333333;0.0928333333333333;242.071166666667;3.54333333333333;0;0.966666666666667;8.15
2006-12-19 01:00:00;0.353033333333333;0.0758666666666667;241.808333333333;1.57;0;0.25;0.733333333333333
2006-12-19 02:00:00;0.327233333333333;0.105733333333333;245.7795;1.46333333333333;0;0.633333333333333;0
2006-12-19 03:00:00;0.3083;0.073;244.463166666667;1.36333333333333;0;0.166666666666667;0
2006-12-19 04:00:00;0.327833333333333;0.102466666666667;244.1865;1.5;0;0.716666666666667;0
2006-12-19 05:00:00;0.306666666666667;0.0708666666666667;243.075833333333;1.38;0;0.166666666666667;0
2006-12-19 06:00:00;0.796333333333333;0.1068;242.029666666667;3.46666666666667;0;0.683333333333333;0
2006-12-19 07:00:00;1.78563333333333;0.0844333333333333;239.426166666667;7.54333333333333;0;0;7.4
2006-12-19 08:00:00;3.87903333333333;0.122433333333333;236.146333333333;16.54;9.35;26.1833333333333;17.1
2006-12-19 09:00:00;1.61776666666667;0.0874666666666667;239.572333333333;6.96333333333333;4.63333333333333;14.3666666666667;3.26666666666667
2006-12-19 10:00:00;0.437133333333333;0.125766666666667;242.305666666667;1.94333333333333;0;1.41666666666667;0
2006-12-19 11:00:00;2.32163333333333;0.0845333333333333;240.325;9.86333333333333;0;34.35;0
2006-12-19 12:00:00;0.430666666666667;0.1327;242.958666666667;1.92333333333333;0;2.91666666666667;0
2006-12-19 13:00:00;0.300466666666667;0.0817666666666667;243.6025;1.29333333333333;0;0.616666666666667;0
2006-12-19 14:00:00;0.302133333333333;0.118866666666667;246.945833333333;1.33333333333333;0;0.75;0
2006-12-19 15:00:00;0.421366666666667;0.0808666666666667;241.740666666667;1.80666666666667;0;0.166666666666667;2.21666666666667
2006-12-19 16:00:00;1.37213333333333;0.0916666666666667;242.714333333333;5.61333333333333;0;0.716666666666667;18.0333333333333
2006-12-19 17:00:00;2.1115;0.144433333333333;238.606666666667;8.84333333333333;0;0.166666666666667;17.4333333333333
2006-12-19 18:00:00;2.2047;0.1033;237.6405;9.25666666666667;0;0.733333333333333;17.3
2006-12-19 19:00:00;1.8421;0.0729333333333333;241.08;7.60333333333333;0;0.05;11.65
2006-12-19 20:00:00;2.94053333333333;0.237366666666667;241.328166666667;12.48;0;26.9;0
2006-12-19 21:00:00;1.44286666666667;0.1065;240.87;6.34333333333333;0;12.45;0
2006-12-19 22:00:00;0.72;0.146;242.679333333333;3.01333333333333;0;1.16666666666667;0
2006-12-19 23:00:00;0.3837;0.0671;246.627166666667;1.58333333333333;0;0.166666666666667;0
2006-12-20 00:00:00;0.459833333333333;0.146;245.811333333333;1.98666666666667;0;0.716666666666667;0
2006-12-20 01:00:00;0.258666666666667;0.0566666666666667;243.805333333333;1.11333333333333;0;0.166666666666667;0
2006-12-20 02:00:00;0.784366666666667;0.1236;245.5675;3.24333333333333;0;0.7;7.93333333333333
2006-12-20 03:00:00;0.310033333333333;0.0684666666666667;246.150833333333;1.34333333333333;0;0.166666666666667;0.7
2006-12-20 04:00:00;0.289;0.0974333333333333;246.433666666667;1.24666666666667;0;0.466666666666667;0
2006-12-20 05:00:00;0.2627;0.0772;244.7955;1.12;0;0.2;0
2006-12-20 06:00:00;0.2836;0.0665666666666667;244.074;1.18;0;0;0
2006-12-20 07:00:00;1.52663333333333;0.1923;243.315;6.43666666666667;0;0.516666666666667;4.66666666666667
2006-12-20 08:00:00;2.9176;0.0882;239.792333333333;12.2033333333333;0;9.61666666666667;17.6166666666667
2006-12-20 09:00:00;1.38553333333333;0.108366666666667;243.122833333333;5.62666666666667;0;0.533333333333333;18.1
2006-12-20 10:00:00;1.5103;0.0471666666666667;240.5805;6.25;0;3.23333333333333;17.7166666666667
2006-12-20 11:00:00;2.8924;0.1652;240.513166666667;12.0733333333333;0;25.1666666666667;17.7
2006-12-20 12:00:00;1.42103333333333;0.0721333333333333;242.606333333333;5.82666666666667;0;0.0833333333333333;18.0166666666667
2006-12-20 13:00:00;1.4284;0.110166666666667;242.467666666667;5.88;0;0.466666666666667;18
2006-12-20 14:00:00;1.2949;0.0926666666666667;244.0345;5.32;0;0.05;16.5833333333333
2006-12-20 15:00:00;0.281133333333333;0.0714333333333333;245.719166666667;1.23666666666667;0;0.2;0
2006-12-20 16:00:00;0.468433333333333;0.109166666666667;244.1135;2.07;0;0.316666666666667;0
2006-12-20 17:00:00;0.5735;0.0773666666666667;242.920666666667;2.37666666666667;0;0;0
2006-12-20 18:00:00;2.83683333333333;0.157966666666667;239.240666666667;11.8933333333333;0;0.516666666666667;10.5166666666667
2006-12-20 19:00:00;3.24863333333333;0.0877;236.739833333333;13.71;0;0;17.1833333333333
2006-12-20 20:00:00;3.57546666666667;0.265533333333333;236.345166666667;15.1366666666667;0;0.516666666666667;17.1166666666667
2006-12-20 21:00:00;3.64606666666667;0.1605;235.992333333333;15.4033333333333;0;0;17.0666666666667
2006-12-20 22:00:00;3.05896666666667;0.0881;238.8605;12.7533333333333;0;0.366666666666667;17.4833333333333
2006-12-20 23:00:00;2.38176666666667;0.1534;242.391166666667;9.78666666666667;0;0.133333333333333;17.9833333333333
2006-12-21 00:00:00;1.53586666666667;0.155533333333333;243.425833333333;6.32333333333333;0;0;18.1333333333333
2006-12-21 01:00:00;1.39796666666667;0.121833333333333;243.698166666667;5.68666666666667;0;0.516666666666667;18.1833333333333
2006-12-21 02:00:00;1.2749;0.0393;243.653666666667;5.15;0;0;17.2
2006-12-21 03:00:00;0.3026;0.119866666666667;244.567166666667;1.33333333333333;0;0.5;0
2006-12-21 04:00:00;0.246733333333333;0.0425;244.740166666667;1.02;0;0;0
2006-12-21 05:00:00;0.2907;0.105833333333333;243.9495;1.26333333333333;0;0.383333333333333;0
2006-12-21 06:00:00;0.295666666666667;0.0531666666666667;244.8505;1.22;0;0.133333333333333;0
2006-12-21 07:00:00;1.28046666666667;0.0838333333333333;241.293666666667;5.37;0;0;0
2006-12-21 08:00:00;1.56303333333333;0.153;239.4945;6.59333333333333;0;0.5;5.08333333333333
2006-12-21 09:00:00;2.5758;0.0517;238.477666666667;10.78;11.1;9.36666666666667;17.4333333333333
2006-12-21 10:00:00;1.7677;0.0708;239.706;7.40333333333333;9.48333333333333;0.516666666666667;14.8333333333333
2006-12-21 11:00:00;0.534655172413793;0.111551724137931;241.587931034483;2.38275862068966;0;0;0
2006-12-21 12:00:00;0.819133333333333;0.131166666666667;242.674166666667;3.58333333333333;0;7.66666666666667;0
2006-12-21 13:00:00;1.68823333333333;0.0645;241.797833333333;7.06;0;19.8666666666667;3.88333333333333
2006-12-21 14:00:00;1.0239;0.1185;243.3195;4.33666666666667;0;1.2;8.33333333333333
2006-12-21 15:00:00;0.3074;0.0457;242.906333333333;1.36333333333333;0;0.166666666666667;0
2006-12-21 16:00:00;1.36006666666667;0.0969;239.906333333333;5.62333333333333;0;0.716666666666667;17.2833333333333
2006-12-21 17:00:00;1.75263333333333;0.148033333333333;235.018333333333;7.53333333333333;0;0.166666666666667;11.9833333333333
2006-12-21 18:00:00;2.4433;0.119833333333333;233.894333333333;10.4166666666667;0;0.7;16.7666666666667
2006-12-21 19:00:00;2.19713333333333;0.0944333333333333;235.0005;9.35666666666667;4.68333333333333;0.166666666666667;11.7
2006-12-21 20:00:00;2.43736666666667;0.251266666666667;234.500333333333;10.44;4.15;0.6;4.28333333333333
2006-12-21 21:00:00;0.982266666666667;0.0443;238.312166666667;4.10333333333333;0;0.0333333333333333;8.58333333333333
2006-12-21 22:00:00;0.280266666666667;0.0934666666666667;242.8665;1.20666666666667;0;0.2;0
2006-12-21 23:00:00;0.270433333333333;0.0894666666666667;245.350333333333;1.17333333333333;0;0.316666666666667;0
2006-12-22 00:00:00;0.266933333333333;0.0791333333333333;245.678166666667;1.14333333333333;0;0;0
2006-12-22 01:00:00;0.272;0.0927;244.453833333333;1.17333333333333;0;0.516666666666667;0
2006-12-22 02:00:00;0.267633333333333;0.0792666666666667;246.837833333333;1.14333333333333;0;0;0
2006-12-22 03:00:00;0.273866666666667;0.0935333333333333;245.792833333333;1.17333333333333;0;0.516666666666667;0
2006-12-22 04:00:00;0.264266666666667;0.0722666666666667;245.3595;1.13666666666667;0;0;0
2006-12-22 05:00:00;0.806833333333333;0.0840666666666667;245.119333333333;3.33;0;0.383333333333333;8.9
2006-12-22 06:00:00;0.479633333333333;0.0861;245.309333333333;2.03333333333333;0;0.133333333333333;0
2006-12-22 07:00:00;1.7232;0.106066666666667;240.929;7.20666666666667;0;0;3.73333333333333
2006-12-22 08:00:00;2.7444;0.108033333333333;240.450333333333;11.4266666666667;11.1166666666667;0.516666666666667;17.7166666666667
2006-12-22 09:00:00;1.8963;0.0455333333333333;239.549666666667;7.87;10.0166666666667;0;17.5833333333333
2006-12-22 10:00:00;1.34496666666667;0.0944333333333333;239.679333333333;5.57;0;0.5;17.5833333333333
2006-12-22 11:00:00;1.25256666666667;0.0807;238.3455;5.26;3.75;0;12.7
2006-12-22 12:00:00;1.22846666666667;0.384;240.199;5.51666666666667;10.6333333333333;0.566666666666667;0
2006-12-22 13:00:00;0.6719;0.2478;240.685833333333;3.04;0;0;0
2006-12-22 14:00:00;0.815566666666667;0.1617;240.831166666667;3.55;0;0.566666666666667;6.03333333333333
2006-12-22 15:00:00;1.45163333333333;0.0987;241.859;5.97333333333333;0;0;17.9166666666667
2006-12-22 16:00:00;1.5712;0.138566666666667;241.794833333333;6.47666666666667;0;0.533333333333333;17.9
2006-12-22 17:00:00;1.4968;0.0918;238.844666666667;6.24333333333333;0;0;10.5166666666667
2006-12-22 18:00:00;2.68696666666667;0.305633333333333;237.507666666667;11.39;0;0.516666666666667;3.9
2006-12-22 19:00:00;3.93816666666667;0.2473;237.406;16.54;0;0;17.2666666666667
2006-12-22 20:00:00;3.53606666666667;0.1398;235.5305;15.05;7.81666666666667;0.566666666666667;17.0166666666667
2006-12-22 21:00:00;4.54866666666667;0.0659333333333333;235.136166666667;19.4533333333333;9.18333333333333;0;16.75
2006-12-22 22:00:00;3.06506666666667;0.0892333333333333;239.199666666667;12.9833333333333;0;0.383333333333333;0
2006-12-22 23:00:00;2.4192;0.1228;241.93;10.2666666666667;0;0.133333333333333;0
2006-12-23 00:00:00;1.69823333333333;0.0824666666666667;243.020333333333;7.43666666666667;0;0.0333333333333333;0
2006-12-23 01:00:00;1.7228;0.1174;243.8125;7.55;0;0.483333333333333;0
2006-12-23 02:00:00;1.70076666666667;0.0681333333333333;243.841333333333;7.51;0;0;0
2006-12-23 03:00:00;1.77153333333333;0.106666666666667;243.687;7.65666666666667;0;0.516666666666667;0
2006-12-23 04:00:00;1.8916;0.0643666666666667;243.006;8.15666666666667;0;0;2.06666666666667
2006-12-23 05:00:00;2.2291;0.112766666666667;242.449166666667;9.53;0;0.466666666666667;7.06666666666667
2006-12-23 06:00:00;1.64936666666667;0.0718333333333333;242.466833333333;7.24;0;0.05;0
2006-12-23 07:00:00;4.02336666666667;0.0555333333333333;237.767;16.9833333333333;0;0;10.85
2006-12-23 08:00:00;4.19083333333333;0.0953666666666667;239.103166666667;17.5566666666667;0;0.516666666666667;17.5
2006-12-23 09:00:00;3.2464;0.0781333333333333;240.8125;13.53;0;0;17.7666666666667
2006-12-23 10:00:00;2.97216666666667;0.202933333333333;239.137;12.56;0;0.516666666666667;8.6
2006-12-23 11:00:00;3.159;0.105733333333333;237.715;13.3033333333333;0;0;10.8166666666667
2006-12-23 12:00:00;2.9288;0.0909666666666667;238.7565;12.35;0;0.166666666666667;9.56666666666667
2006-12-23 13:00:00;3.4063;0.1617;239.850833333333;14.3133333333333;0;0.35;17.6166666666667
2006-12-23 14:00:00;3.75796666666667;0.2449;240.501;15.76;0;0;17.7166666666667
2006-12-23 15:00:00;4.0491;0.330966666666667;241.3135;16.8966666666667;0;0.516666666666667;17.8333333333333
2006-12-23 16:00:00;4.3491;0.4026;240.476833333333;18.2166666666667;1.26666666666667;1.08333333333333;17.7166666666667
2006-12-23 17:00:00;5.45253333333333;0.215966666666667;233.644166666667;23.36;16.1833333333333;0.666666666666667;16.75
2006-12-23 18:00:00;3.8794;0.0997666666666667;238.0005;16.3633333333333;0;0.0166666666666667;17.35
2006-12-23 19:00:00;4.11783333333333;0.205333333333333;238.729333333333;17.3;0;0.6;17.4666666666667
2006-12-23 20:00:00;4.1814;0.124766666666667;238.518833333333;17.5966666666667;0;0.35;17.4166666666667
2006-12-23 21:00:00;3.28843333333333;0.235766666666667;238.594666666667;13.8933333333333;0;0.216666666666667;5.66666666666667
2006-12-23 22:00:00;4.32793333333333;0.289033333333333;238.190333333333;18.31;14.4333333333333;0.5;0
2006-12-23 23:00:00;5.56246666666667;0.128066666666667;239.8715;23.3;12.6;0.0333333333333333;15.6666666666667
2006-12-24 00:00:00;4.028;0.0906666666666667;239.112666666667;17.08;0;0.5;17.5333333333333
2006-12-24 01:00:00;3.2757;0.0517666666666667;237.610666666667;14.0166666666667;7.28333333333333;0.0333333333333333;17.3
2006-12-24 02:00:00;2.30303333333333;0.103733333333333;244.432666666667;10.0666666666667;7.68333333333333;0.366666666666667;3.66666666666667
2006-12-24 03:00:00;1.60676666666667;0.0719;246.862;7.34666666666667;0;0.15;0
2006-12-24 04:00:00;1.5761;0.0679;245.866166666667;7.26666666666667;0;0.05;0
2006-12-24 05:00:00;1.6319;0.108466666666667;245.835666666667;7.53333333333333;0;0.466666666666667;0
2006-12-24 06:00:00;1.8952;0.0506666666666667;245.590833333333;8.44666666666667;0;0;0
2006-12-24 07:00:00;1.4764;0.0996666666666667;242.795333333333;6.97;0;0.516666666666667;0
2006-12-24 08:00:00;1.42776666666667;0.0522666666666667;241.698666666667;6.59666666666667;0;0;0
2006-12-24 09:00:00;2.72566666666667;0.0939;239.889833333333;11.81;0;0.383333333333333;14.3833333333333
2006-12-24 10:00:00;2.67533333333333;0.1063;236.698166666667;11.3766666666667;0;8.66666666666667;17.1666666666667
2006-12-24 11:00:00;2.09293333333333;0.115533333333333;237.668166666667;8.81333333333333;0;1.56666666666667;17.3
2006-12-24 12:00:00;1.5;0.219066666666667;236.932333333333;6.44666666666667;0;6.31666666666667;2.08333333333333
2006-12-24 13:00:00;3.23993333333333;0.159;237.296333333333;13.7866666666667;0;30.5166666666667;5.71666666666667
2006-12-24 14:00:00;1.37153333333333;0.1094;243.928;5.64333333333333;0;1.53333333333333;10.05
2006-12-24 15:00:00;3.09683333333333;0.2334;243.182833333333;12.8233333333333;6.55;30.6166666666667;0
2006-12-24 16:00:00;2.00713333333333;0.1261;243.880666666667;8.31333333333333;6.86666666666667;0.866666666666667;9.65
2006-12-24 17:00:00;1.6865;0.0978333333333333;238.020333333333;7.13;0;0.516666666666667;0
2006-12-24 18:00:00;0.5052;0.1194;241.156333333333;2.11;0;0.6;0
2006-12-24 19:00:00;0.454033333333333;0.0572333333333333;241.419833333333;1.85;0;0;0
2006-12-24 20:00:00;0.4741;0.0753666666666667;241.942333333333;1.95666666666667;0;0;0
2006-12-24 21:00:00;0.484033333333333;0.100633333333333;242.208166666667;2.00333333333333;0;0.583333333333333;0
2006-12-24 22:00:00;0.479766666666667;0.0859666666666667;243.378166666667;1.97;0;0;0
2006-12-24 23:00:00;0.486333333333333;0.102166666666667;243.092333333333;2.01333333333333;0;0.45;0
2006-12-25 00:00:00;0.999566666666667;0.128466666666667;244.1065;4.14666666666667;0;0.15;2.95
2006-12-25 01:00:00;1.20676666666667;0.1019;244.6745;4.93;0;0;11.55
2006-12-25 02:00:00;0.438;0.1233;248.536333333333;1.84333333333333;0;0.6;0
2006-12-25 03:00:00;0.589966666666667;0.0737;248.281833333333;2.4;0;0;0
2006-12-25 04:00:00;0.578666666666667;0.0546666666666667;248.729333333333;2.34666666666667;0;0;0
2006-12-25 05:00:00;0.6201;0.140066666666667;248.094666666667;2.51;0;0.616666666666667;0
2006-12-25 06:00:00;0.264066666666667;0.0691333333333333;247.003833333333;1.09;0;0;0
2006-12-25 07:00:00;0.6768;0.055;243.392166666667;2.83333333333333;0;0.15;0.333333333333333
2006-12-25 08:00:00;2.6111;0.1888;242.399166666667;10.79;0;0.433333333333333;10.6166666666667
2006-12-25 09:00:00;1.49346666666667;0.182266666666667;244.187666666667;6.12666666666667;0;0;0
2006-12-25 10:00:00;1.91566666666667;0.265433333333333;242.317166666667;7.91666666666667;0;0.583333333333333;0
2006-12-25 11:00:00;3.0446;0.156766666666667;241.6805;12.6966666666667;9.68333333333333;0;11.7333333333333
2006-12-25 12:00:00;2.9126;0.323666666666667;241.051;12.4466666666667;22.65;0;4.53333333333333
2006-12-25 13:00:00;2.22493333333333;0.2029;242.285166666667;9.47;18.7;0.566666666666667;0
2006-12-25 14:00:00;1.78373333333333;0.0884;245.512;7.42333333333333;5.65;0;5.11666666666667
2006-12-25 15:00:00;1.74033333333333;0.158966666666667;245.835666666667;7.17666666666667;6;0.35;9.58333333333333
2006-12-25 16:00:00;3.87283333333333;0.4538;241.694666666667;16.3;27.4166666666667;0.233333333333333;0
2006-12-25 17:00:00;2.0718;0.286;239.329;8.75333333333333;3.8;0;4.36666666666667
2006-12-25 18:00:00;2.42306666666667;0.206866666666667;239.889166666667;10.1366666666667;0;4.55;6.5
2006-12-25 19:00:00;1.6295;0.153666666666667;241.328833333333;6.77666666666667;0;5.08333333333333;0
2006-12-25 20:00:00;1.97713333333333;0.222033333333333;241.734666666667;8.21666666666667;0;0.05;6.18333333333333
2006-12-25 21:00:00;3.83686666666667;0.149866666666667;238.556;16.1433333333333;7.26666666666667;16.6166666666667;17.4333333333333
2006-12-25 22:00:00;4.21486666666667;0.0695666666666667;237.7605;17.7433333333333;9.16666666666667;1.48333333333333;5.68333333333333
2006-12-25 23:00:00;2.59223333333333;0.149433333333333;243.218;10.62;0;1.23333333333333;0
2006-12-26 00:00:00;2.42426666666667;0.0740333333333333;244.665666666667;9.82666666666667;0;0.183333333333333;0
2006-12-26 01:00:00;2.40263333333333;0.125133333333333;241.414333333333;9.89666666666667;0;0.766666666666667;0
2006-12-26 02:00:00;2.41093333333333;0.0489;245.077666666667;9.76333333333333;0;0.183333333333333;0
2006-12-26 03:00:00;2.44906666666667;0.0837666666666667;245.519;9.91;0;0.166666666666667;0
2006-12-26 04:00:00;2.9925;0.120966666666667;244.8775;12.17;0;0.783333333333333;8.83333333333333
2006-12-26 05:00:00;2.38773333333333;0.0664666666666667;243.424666666667;9.73;0;0.0333333333333333;0
2006-12-26 06:00:00;2.3882;0.0674666666666667;243.405;9.76;0;0.25;0
2006-12-26 07:00:00;3.13606666666667;0.103766666666667;239.219666666667;13.0966666666667;0;0.333333333333333;2.4
2006-12-26 08:00:00;2.36593333333333;0.0797666666666667;239.049666666667;9.89666666666667;0;0;12.55
2006-12-26 09:00:00;3.54506666666667;0.1134;237.287333333333;14.9266666666667;0;9.21666666666667;15
2006-12-26 10:00:00;4.0419;0.0652333333333333;237.351666666667;16.99;0;0;17.2666666666667
2006-12-26 11:00:00;2.37353333333333;0.0660666666666667;239.179333333333;9.90666666666667;0;0;17.5333333333333
2006-12-26 12:00:00;2.4647;0.0967;239.4145;10.3333333333333;0;0.566666666666667;17.5666666666667
2006-12-26 13:00:00;2.8868;0.160933333333333;239.661;12.1133333333333;0;0;17.5833333333333
2006-12-26 14:00:00;3.8266;0.178033333333333;243.325666666667;15.8266666666667;0;26.05;18.1333333333333
2006-12-26 15:00:00;2.6296;0.100833333333333;245.313833333333;10.75;0;0.633333333333333;18.4
2006-12-26 16:00:00;3.45073333333333;0.235066666666667;241.176666666667;14.4033333333333;0;0.416666666666667;17.8166666666667
2006-12-26 17:00:00;3.34233333333333;0.1036;237.871166666667;14.06;0;0.766666666666667;17.3333333333333
2006-12-26 18:00:00;3.2467;0.1835;239.421833333333;13.57;0;0.166666666666667;17.55
2006-12-26 19:00:00;3.034;0.244633333333333;239.4535;12.67;0;0.366666666666667;17.5666666666667
2006-12-26 20:00:00;3.479;0.1581;240.935333333333;14.51;8.51666666666667;0.566666666666667;17.7666666666667
2006-12-26 21:00:00;2.6584;0.0933666666666667;240.852833333333;11.1433333333333;9.58333333333333;0.166666666666667;16.35
2006-12-26 22:00:00;0.8636;0.102466666666667;244.592333333333;3.76333333333333;0;0.6;0
2006-12-26 23:00:00;0.7682;0.0795;246.520333333333;3.33333333333333;0;0;0
2006-12-27 00:00:00;0.482966666666667;0.106433333333333;247.767833333333;2.21333333333333;0;0;0
